seed,task,subwindow_idx,sigma_mean,sigma_std,sigma_cv,n
pooled,RAN,75,0.043539589707266596,0.02867535092535837,0.658604068576525,12600
pooled,RAN,76,0.043604069922917654,0.028728413206975632,0.6588470584915836,12600
pooled,RAN,77,0.04360412619320587,0.02872656553407964,0.6588038344535303,12600
pooled,TEX,0,0.040887654669183704,0.02456521411518018,0.6007978279491424,7560
pooled,TEX,1,0.040859344521187564,0.02448321818257404,0.5992073164531139,7560
pooled,TEX,2,0.0408179542379917,0.024302724288232033,0.5953930014849211,7560
pooled,TEX,3,0.04070386358342138,0.024143872994519103,0.5931592450686393,7560
pooled,TEX,4,0.04064045866222057,0.023982663236067476,0.5901179274426299,7560
pooled,TEX,5,0.040439357229621796,0.023567575924161394,0.5827880940426562,7560
pooled,TEX,6,0.039652665517854666,0.021422219648560996,0.5402466484608727,7560
pooled,TEX,7,0.03913606144204519,0.02016404661035522,0.5152293273101902,7560
pooled,TEX,8,0.0390592978711649,0.02000434180572629,0.5121531337227205,7560
pooled,TEX,9,0.03904148194589036,0.020032610326505194,0.5131109099359865,7560
pooled,TEX,10,0.03908800665675983,0.0202353163704978,0.5176860654007879,7560
pooled,TEX,11,0.039070116592295194,0.02023404929488945,0.5178906811575704,7560
pooled,TEX,12,0.039076270557023465,0.02029683430515438,0.5194158504848995,7560
pooled,TEX,13,0.03908454603540203,0.020312495859354168,0.5197065827745703,7560
pooled,TEX,14,0.039058457023129066,0.02026666323604531,0.5188802830599297,7560
pooled,TEX,15,0.03908549791593696,0.020290509740846365,0.519131412486701,7560
pooled,TEX,16,0.03902844141345846,0.020162102435331165,0.5166002460036367,7560
pooled,TEX,17,0.038983980883479555,0.020053685500530934,0.5144083555876457,7560
pooled,TEX,18,0.038963088017602565,0.01994857427883359,0.5119864798657979,7560
pooled,TEX,19,0.0389763278146299,0.01999117831399803,0.5129056387527168,7560
pooled,TEX,20,0.03893858114634419,0.01988394378774983,0.5106489040527524,7560
pooled,TEX,21,0.03891585028789465,0.019866811398260843,0.5105069335833248,7560
pooled,TEX,22,0.038913501874992144,0.01987191139064248,0.5106688021674352,7560
pooled,TEX,23,0.03895859810617314,0.020040821223863137,0.5144133053567858,7560
pooled,TEX,24,0.038994887755030676,0.02009307953854078,0.5152747115151934,7560
pooled,TEX,25,0.03894693939207447,0.020059375904390376,0.5150437034975942,7560
pooled,TEX,26,0.038922190516275504,0.020094916277935956,0.516284310091262,7560
pooled,TEX,27,0.03886910513223262,0.0200094332671254,0.5147901707295124,7560
pooled,TEX,28,0.038911192434982804,0.020043392617783692,0.5151061009316136,7560
pooled,TEX,29,0.03900589185961517,0.02016357163624226,0.5169365620151004,7560
pooled,TEX,30,0.038983378915126043,0.020014746121118747,0.5134174275835482,7560
pooled,TEX,31,0.038934236465800534,0.0199652986610685,0.5127954333612226,7560
pooled,TEX,32,0.03895574431871335,0.01997348585960432,0.5127224805716154,7560
pooled,TEX,33,0.038971302297000805,0.01998879119690156,0.5129105269453589,7560
pooled,TEX,34,0.038960964282945036,0.019973168777923128,0.5126456479072896,7560
pooled,TEX,35,0.0389039376743197,0.019859849533075184,0.510484303654038,7560
pooled,TEX,36,0.038940114982761245,0.019915677713037223,0.5114437315311954,7560
pooled,TEX,37,0.0389571650999613,0.020006735649253166,0.513557277535912,7560
pooled,TEX,38,0.039111529814853045,0.02025347935024694,0.5178390987548499,7560
pooled,TEX,39,0.03907268182041922,0.020075982087756728,0.5138112141886587,7560
pooled,TEX,40,0.03900967277512546,0.019868600887139577,0.5093249820800548,7560
pooled,TEX,41,0.03901190134295061,0.01985446018887085,0.5089334153270774,7560
pooled,TEX,42,0.03896151498433143,0.019805230953848375,0.5083280504316413,7560
pooled,TEX,43,0.0389887909826246,0.019854617293418787,0.5092391118839007,7560
pooled,TEX,44,0.038985930373719724,0.019858859615501406,0.5093852942621626,7560
pooled,TEX,45,0.03898393952672089,0.019756088176229425,0.5067750570125922,7560
pooled,TEX,46,0.03892030531944579,0.019697694527979155,0.5061032889209525,7560
pooled,TEX,47,0.038910019679472996,0.01971268977470955,0.5066224570713592,7560
pooled,TEX,48,0.03895601240435132,0.019785499663514214,0.50789335053462,7560
pooled,TEX,49,0.03892595146046015,0.01976250862921155,0.5076949409775052,7560
pooled,TEX,50,0.0389579232828938,0.019814731316434755,0.508618777560335,7560
pooled,TEX,51,0.038921006914183855,0.019682451131456818,0.5057025162492393,7560
pooled,TEX,52,0.03890974202092303,0.019687866460525925,0.5059881006134432,7560
pooled,TEX,53,0.03893355482920669,0.019804355446300374,0.50867061929428,7560
pooled,TEX,54,0.03894255824039675,0.01982800146618734,0.5091602185913642,7560
pooled,TEX,55,0.03889367754001998,0.01977136753942268,0.5083439980464374,7560
pooled,TEX,56,0.03889688367612916,0.019737415071314886,0.5074292129841663,7560
pooled,TEX,57,0.03896461992903992,0.019860446652696307,0.509704616363896,7560
pooled,TEX,58,0.03900595175449751,0.019873147478913847,0.5094901312495832,7560
pooled,TEX,59,0.03898520514999748,0.01982516972804322,0.5085305990250637,7560
pooled,TEX,60,0.03893838117130732,0.019810467787476742,0.5087645452008304,7560
pooled,TEX,61,0.03893918513330242,0.019868041825825487,0.5102326039389434,7560
pooled,TEX,62,0.03891445814604777,0.01985534854251747,0.5102306311962362,7560
pooled,TEX,63,0.0389167764854849,0.019825874500410633,0.5094428750491513,7560
pooled,TEX,64,0.03892568852345917,0.019750377786481785,0.5073867293208933,7560
pooled,TEX,65,0.038953080598053046,0.01983280149115772,0.5091459054498761,7560
pooled,TEX,66,0.03900309318316874,0.019895673067146846,0.5101050056135691,7560
pooled,TEX,67,0.03892581729297206,0.0197126963450992,0.5064170187290652,7560
pooled,TEX,68,0.038974194519256274,0.019797372604713263,0.5079610457358349,7560
pooled,TEX,69,0.039022281797721034,0.019862298780519594,0.5089989069188564,7560
pooled,TEX,70,0.03895928977924601,0.019773821478009445,0.5075508714366541,7560
pooled,TEX,71,0.038922822263175574,0.01976477467924198,0.5077939761305851,7560
pooled,TEX,72,0.03897044858993795,0.019861581504461892,0.5096575026234132,7560
pooled,TEX,73,0.03893762045963692,0.019761855963119006,0.5075260308627314,7560
pooled,TEX,74,0.038930439246355225,0.01986523626143812,0.510275163753719,7560
pooled,TEX,75,0.038954423999822844,0.01988629588889629,0.5105016028214595,7560
pooled,TEX,76,0.0389378715836241,0.019812758391277625,0.5088300306483668,7560
pooled,TEX,77,0.03892909331806497,0.01969887157169969,0.506019274858335,7560
